ATAB
Number_of_integer_label_columns: 5
Number_of_real_label_columns: 0
Number_of_data_columns: 14
Number_of_data_rows: 4368
Width_of_text_label_column: 15
Type_of_product: 'Observations from DWH'
Start_time: 2017-01-01 00:00 +0:00
End_time: 2021-01-01 00:00 +0:00
Missing_value_code: -9999.0
Descriptor: BETU24	ALNU24	POAC24
Parameter: 'Birch pol cnc. 24h 0-0 UTC'	'Alder pol cnc. 24h 0-0 UTC'	'Grass pol cnc. 24h 0-0 UTC'
Unit: '1/m^3'	'1/m^3'	'1/m^3'
Indicator: PLO	PBS	PBE	PBU	PLS	PDS	PLU	PLZ	PMU	PVI	PNE	PZH	PGE	PCF
Latitude: 46.173	47.562	46.947	47.173	46.525	46.828	46.004	47.058	47.63	46.292	47.001	47.378	46.192	47.113
Longitude: 8.787	7.584	7.421	9.473	6.643	9.854	8.961	8.297	9.237	7.883	6.95	8.566	6.149	6.832
Height: 376	256	551	446	569	1587	275	463	412	648	489	558	382	1037
PARAMETER        YYYY MM DD HH mm PLO PBS PBE PBU PLS PDS PLU PLZ PMU PVI PNE PZH PGE PCF
BETU24              2017        4       24        0        0     5.000000000     1.000000000    47.000000000     8.000000000    16.000000000     4.000000000     3.000000000    12.000000000 -9999.000000000    39.000000000    15.000000000    14.000000000    22.000000000    18.000000000
BETU24              2017        4       25        0        0     1.000000000    11.000000000    31.000000000    18.000000000     4.000000000     3.000000000     3.000000000    24.000000000     7.000000000    26.000000000     8.000000000    14.000000000     7.000000000    43.000000000
BETU24              2017        4       26        0        0     0.000000000     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     0.000000000     3.000000000     0.000000000     0.000000000     0.000000000     1.000000000
BETU24              2017        4       27        0        0     0.000000000     0.000000000     1.000000000     1.000000000     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000     4.000000000     0.000000000     0.000000000     0.000000000     4.000000000
BETU24              2017        4       28        0        0     9.000000000     1.000000000     3.000000000     0.000000000     1.000000000     0.000000000     3.000000000     3.000000000     4.000000000    12.000000000     0.000000000     3.000000000     0.000000000     1.000000000
BETU24              2017        4       29        0        0     4.000000000     0.000000000     4.000000000     0.000000000     1.000000000     0.000000000     3.000000000     3.000000000     5.000000000     7.000000000     0.000000000     3.000000000     0.000000000     7.000000000
BETU24              2017        4       30        0        0     3.000000000     9.000000000     7.000000000     4.000000000     1.000000000     1.000000000     4.000000000     4.000000000    14.000000000    14.000000000     3.000000000     4.000000000    11.000000000     5.000000000
BETU24              2017        5        1        0        0     0.000000000     1.000000000     4.000000000     9.000000000     1.000000000     0.000000000     0.000000000     1.000000000     4.000000000     1.000000000     4.000000000     1.000000000     0.000000000     4.000000000
BETU24              2017        5        2        0        0     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000     0.000000000     1.000000000     1.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000    11.000000000
BETU24              2017        5        3        0        0     1.000000000     0.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000     1.000000000
BETU24              2017        5        4        0        0     0.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000     0.000000000     3.000000000     0.000000000     0.000000000     0.000000000     4.000000000
BETU24              2017        5        5        0        0     0.000000000     1.000000000     3.000000000     3.000000000     0.000000000     0.000000000     1.000000000     1.000000000     8.000000000     7.000000000     1.000000000     5.000000000     0.000000000     5.000000000
BETU24              2017        5        6        0        0     0.000000000     3.000000000     1.000000000     4.000000000     0.000000000     0.000000000     0.000000000     3.000000000     0.000000000     4.000000000     7.000000000     4.000000000     1.000000000    11.000000000
BETU24              2017        5        7        0        0     4.000000000     3.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000
BETU24              2017        5        8        0        0     1.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     3.000000000     0.000000000     0.000000000     4.000000000     1.000000000     0.000000000     0.000000000     0.000000000
BETU24              2017        5        9        0        0     4.000000000     0.000000000     3.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     1.000000000     3.000000000     1.000000000     0.000000000     0.000000000     5.000000000
BETU24              2017        5       10        0        0     1.000000000     1.000000000     4.000000000     1.000000000     0.000000000     3.000000000     5.000000000     4.000000000     1.000000000     7.000000000     0.000000000     0.000000000     0.000000000    14.000000000
BETU24              2017        5       11        0        0     0.000000000     0.000000000     8.000000000     1.000000000     0.000000000     0.000000000     0.000000000     4.000000000     3.000000000     4.000000000     3.000000000     3.000000000     1.000000000    20.000000000
BETU24              2017        5       12        0        0     0.000000000     0.000000000     4.000000000     1.000000000     0.000000000     0.000000000     0.000000000     3.000000000     3.000000000     4.000000000     0.000000000     0.000000000     0.000000000     8.000000000
BETU24              2017        5       13        0        0     1.000000000     1.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000     3.000000000     0.000000000     7.000000000
BETU24              2017        5       14        0        0     0.000000000     0.000000000     3.000000000     0.000000000     0.000000000     1.000000000     1.000000000     0.000000000     0.000000000     4.000000000     0.000000000     0.000000000     0.000000000     7.000000000
BETU24              2017        5       15        0        0     1.000000000     0.000000000     1.000000000     0.000000000     5.000000000     0.000000000     1.000000000     0.000000000     0.000000000     4.000000000     4.000000000 -9999.000000000     1.000000000    15.000000000
BETU24              2017        5       16        0        0     1.000000000     1.000000000     3.000000000     0.000000000     0.000000000     1.000000000     3.000000000     3.000000000     1.000000000     7.000000000     0.000000000     3.000000000     0.000000000    16.000000000
BETU24              2017        5       17        0        0     5.000000000     0.000000000     5.000000000     1.000000000     3.000000000     0.000000000     3.000000000     4.000000000     0.000000000    12.000000000     1.000000000     3.000000000     7.000000000     9.000000000
BETU24              2017        5       18        0        0     3.000000000     0.000000000     5.000000000     4.000000000     0.000000000     8.000000000     0.000000000     4.000000000     1.000000000     4.000000000     4.000000000     1.000000000     4.000000000     4.000000000
BETU24              2017        5       19        0        0     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     5.000000000     0.000000000     0.000000000     3.000000000     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000
BETU24              2017        5       20        0        0     1.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     3.000000000     0.000000000     1.000000000     1.000000000     0.000000000     0.000000000     0.000000000     1.000000000
BETU24              2017        5       21        0        0     0.000000000     0.000000000     4.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     1.000000000     3.000000000     0.000000000     0.000000000     0.000000000     5.000000000
BETU24              2017        5       22        0        0     0.000000000     0.000000000     0.000000000     1.000000000     4.000000000     3.000000000     1.000000000     0.000000000     0.000000000     4.000000000     0.000000000     1.000000000     0.000000000     1.000000000
BETU24              2017        5       23        0        0     1.000000000     0.000000000     0.000000000     1.000000000     0.000000000     0.000000000     1.000000000     0.000000000     1.000000000     1.000000000     1.000000000     0.000000000     1.000000000     3.000000000
BETU24              2017        5       24        0        0     0.000000000     0.000000000     1.000000000     3.000000000     1.000000000     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     0.000000000
BETU24              2017        5       25        0        0     1.000000000     0.000000000     1.000000000     0.000000000     1.000000000     4.000000000     1.000000000     0.000000000     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000     5.000000000
BETU24              2017        5       26        0        0     1.000000000     0.000000000     1.000000000     0.000000000     0.000000000     1.000000000     0.000000000     0.000000000     3.000000000     1.000000000     0.000000000     0.000000000     0.000000000     3.000000000
BETU24              2017        5       27        0        0     0.000000000     1.000000000     1.000000000     0.000000000     0.000000000     1.000000000     0.000000000     1.000000000     3.000000000     3.000000000     0.000000000     0.000000000     0.000000000     0.000000000
BETU24              2017        5       28        0        0     0.000000000     0.000000000     1.000000000     4.000000000     0.000000000     1.000000000     0.000000000     4.000000000     3.000000000     1.000000000     0.000000000     0.000000000     0.000000000     0.000000000
BETU24              2017        5       29        0        0     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000 -9999.000000000     0.000000000     1.000000000     0.000000000     1.000000000     0.000000000 -9999.000000000     1.000000000     1.000000000
BETU24              2017        5       30        0        0     1.000000000     0.000000000     0.000000000     0.000000000     0.000000000 -9999.000000000     0.000000000     0.000000000     0.000000000     3.000000000     0.000000000     1.000000000     0.000000000     0.000000000
BETU24              2017        5       31        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     1.000000000     0.000000000     0.000000000
BETU24              2017        6        1        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000     1.000000000
BETU24              2017        6        2        0        0     1.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     3.000000000     0.000000000     0.000000000     0.000000000     0.000000000
BETU24              2017        6        3        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000     0.000000000
BETU24              2017        6        4        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     3.000000000     0.000000000     0.000000000     0.000000000     0.000000000
BETU24              2017        6        5        0        0     0.000000000     0.000000000     0.000000000     0.000000000     1.000000000 -9999.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000
BETU24              2017        6        6        0        0     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000 -9999.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     1.000000000
BETU24              2017        6        7        0        0     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     0.000000000     1.000000000     0.000000000     0.000000000     0.000000000     0.000000000
